Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Outstanding_Debt,Interest_Rate,Monthly_EMI,Missed_Payments
563,5066,Education,117142,501475,27.68,16312,7
564,6650,Business,1410663,2415099,19.64,36801,10
565,8038,Education,622149,2355871,48.83,93962,10
566,1204,Personal,1058128,927261,1.52,49457,4
567,1267,Business,3615937,2835127,32.34,80968,10
568,2597,Education,4186840,1080968,23.73,45594,1
569,1828,Car,3613659,741738,42.71,40891,7
570,1685,Personal,2602387,3047705,38.89,84121,1
571,5036,Business,1611577,2017261,7.83,10736,4
572,4840,Car,4767415,3353453,18.54,81868,2
573,4687,Business,1090438,3057210,35.31,16851,0
574,3736,Education,2117193,2593318,20.67,63555,8
575,5994,Education,171532,1367816,34.28,13608,6
576,6835,Business,1797243,475711,43.31,5635,7
577,2155,Business,4488972,3033920,36.16,56397,11
578,6930,Education,4494736,3496101,27.03,60934,11
579,4723,Home,1755166,3315289,39.67,24741,7
580,8914,Business,2553244,3847883,43.86,49079,2
581,7975,Home,4645281,1273267,20.17,75853,9
582,9189,Education,185190,1064287,42.83,92543,11
583,7150,Car,4710334,2687213,40.19,29630,11
584,1211,Car,3666945,558545,20.53,53628,5
585,4363,Personal,3677740,2317449,2.9,68203,0
586,5771,Personal,3665562,2021343,45.04,75020,3
587,7008,Education,1970217,1894753,11.63,88829,0
588,3234,Business,4152453,1035765,43.83,82835,8
589,4793,Car,696414,2916164,35.23,87799,7
590,2048,Business,548674,1519913,49.5,68258,8
591,8449,Home,4468811,154280,10.38,7886,2
592,1167,Education,1379076,3676087,14.45,77480,8
593,2968,Personal,4943088,3707059,4.63,30012,5
594,1960,Education,2983110,3907002,49.45,68670,0
595,5049,Personal,2129920,3654673,30.98,2223,2
596,6142,Education,288436,2627569,13.45,9888,7
597,3142,Education,3917735,3377730,24.19,99039,11
598,5058,Personal,4535481,1154406,48.56,79475,8
599,5073,Home,1015980,1867798,17.37,76168,6
600,3015,Education,1100516,830438,40.42,24753,7
601,8259,Car,3207723,2506802,6.52,63420,5
602,9086,Education,2095150,223416,36.35,49614,8
603,3020,Business,3837187,3791054,19.1,41516,8
604,696,Car,3138540,355414,9.69,54015,2
605,5960,Business,2412249,3947357,44.04,80772,5
606,6444,Personal,510192,1269563,27.49,63118,6
607,445,Personal,1568035,3480059,18.77,71486,8
608,1818,Personal,294100,3613675,20.21,25889,4
609,4417,Business,3034237,3140840,3.65,32742,8
610,1793,Personal,1293519,3396280,24.64,3861,7
611,3331,Car,1837264,3661206,36.27,25716,8
612,4714,Personal,472627,2465295,41.15,82859,11
613,9944,Education,849037,1220532,41.58,27315,11
614,204,Business,3294308,2950839,42.19,3415,11
615,9294,Business,4552420,3840857,42.4,55657,9
616,5096,Business,2426753,1616015,23.45,45938,3
617,1639,Business,729034,2429154,21.65,64013,11
618,545,Home,4272363,2296325,5.55,2627,11
619,7793,Personal,941024,1761991,14.58,95989,3
620,8213,Education,433811,2054562,11.27,10703,11
621,655,Education,4026446,256330,30.52,46539,11
622,7100,Business,3203513,776216,16.19,71175,1
623,4832,Education,1878333,2254241,26.64,51913,0
624,1765,Personal,1536905,2507392,18.89,45205,1
625,9973,Car,2017397,552604,44.51,26081,9
626,7775,Education,4784415,1065898,21.24,95696,2
627,4915,Home,859278,957839,41.9,66263,8
628,2018,Business,1004923,1115993,2.06,31168,3
629,491,Car,2069338,3669349,1.64,44299,5
630,3692,Car,531175,2545877,36.53,58668,3
631,3019,Business,600492,3521244,35.48,46770,6
632,8052,Business,1346861,283679,1.17,76128,10
633,7524,Education,972967,885005,24.39,8725,3
634,3061,Business,1452944,1661267,2.47,54910,10
635,1161,Home,2464431,1824907,8.33,47639,0
636,8479,Personal,4648767,3393505,48.14,79539,3
637,1693,Car,3919837,2871746,17.01,52964,7
638,2381,Business,3364948,3601409,23.47,5869,1
639,1618,Education,538808,3573851,34.13,76869,10
640,2427,Business,1335843,1113219,46.02,2972,7
641,3739,Home,2936014,2797369,7.44,29048,3
642,416,Business,2727175,1496698,11.34,63084,0
643,8456,Home,3235986,3042263,27.98,69040,1
644,4045,Business,1782537,2902110,33.05,11640,6
645,2706,Personal,718965,1614865,21.76,68357,2
646,3738,Education,3758207,382870,32.66,74055,4
647,80,Home,4712301,2744547,0.57,19710,1
648,9454,Business,3279541,3451797,9.88,60258,5
649,6893,Car,1519042,1353344,41.85,4920,3
650,3873,Home,3851493,3683616,37.8,8600,11
651,4639,Personal,3013113,2413382,31.79,86271,11
652,399,Personal,4899085,2219878,27.44,59662,8
653,1191,Car,4805017,3716278,10.01,72543,2
654,3360,Business,2248679,3171682,13.59,26107,6
655,1005,Business,2681024,1042421,48.21,53162,8
656,4266,Business,4230742,2283993,0.09,92481,9
657,2956,Business,144176,3701415,22.06,46463,0
658,9891,Business,1713765,3702791,0.51,30206,10
659,5724,Car,1617061,200235,17.12,16246,6
660,2400,Personal,91630,2416695,16.25,48162,11
661,1139,Car,2323509,2563433,5.79,81442,1
662,3290,Education,2020264,1298547,3.47,47983,1
663,958,Education,3192953,586980,42.61,57474,4
664,3786,Home,1865387,60261,16.21,50386,9
665,151,Business,3599968,2059584,27.98,87514,7
666,4821,Personal,1395283,2948785,37.85,22847,8
667,5140,Home,339018,3085957,26.94,13743,1
668,5850,Education,4398855,1434146,21.87,91731,7
669,4369,Home,2161387,922402,24.46,19385,7
670,6468,Education,915825,3584083,41.77,19588,9
671,2126,Education,3865751,1522303,26.54,18459,2
672,7374,Car,1059252,2860128,9.2,10318,11
673,2831,Home,1691219,3982532,9.29,21676,9
674,7493,Education,622817,2159127,25.07,31699,9
675,5519,Personal,2824911,1014903,10.09,14271,0
676,4468,Education,4859965,316982,39.56,17471,6
677,5356,Car,4095295,2709679,43.69,58514,6
678,8610,Home,506101,-7114,8.06,68454,7
679,7696,Education,4256961,3690227,21.95,63385,7
680,8263,Business,1875948,3324040,37.51,66951,0
681,5313,Business,4489773,1702186,4.18,16224,0
682,3379,Education,4280195,3954485,29.71,64692,9
683,8150,Home,192477,2698223,27.51,95673,0
684,4360,Car,245289,3059777,38.86,50011,5
685,3046,Personal,2569641,499162,47.64,10684,5
686,3329,Home,4032074,1574846,24.34,28534,6
687,7999,Car,748353,2221636,14.09,54689,11
688,5848,Education,2669661,2475391,2.38,27426,10
689,5988,Personal,3813304,1319022,41.05,78624,2
690,2367,Home,2899561,2682662,8.87,91513,4
691,746,Education,4830608,708059,42.68,22912,2
692,4603,Personal,1476558,568071,30.81,35129,6
693,6971,Education,1884217,3024749,8.51,15316,11
694,4738,Business,1444494,381434,23.95,19678,1
695,4192,Business,1774916,2325558,31.77,68494,11
696,9943,Car,4163537,1095577,30.43,97897,1
697,6176,Personal,528979,228308,0.96,16743,8
698,5699,Business,2401705,37742,29.43,68090,2
699,3058,Education,2736733,1752088,45.51,2467,5
700,8050,Car,811963,1715973,31.57,14244,6
701,4579,Business,1625501,2039561,28.42,82474,10
702,8796,Car,4096107,2424555,37.81,15769,4
703,2516,Personal,1977186,252915,26.17,74289,2
704,7062,Business,4110640,29797,37.13,20111,0
705,8833,Business,4287299,87551,8.69,59610,3
706,426,Home,107315,649134,46.01,33860,8
707,7816,Home,3589975,103277,21.75,24931,6
708,2027,Personal,3304886,269290,19.13,17667,3
709,1494,Personal,3925696,1056384,37.25,63432,6
710,9048,Home,1065225,1663746,29.34,8176,11
711,1684,Business,1892219,3827683,12.11,94019,11
712,1185,Car,889292,2388286,13.55,5589,3
713,5294,Personal,4697129,428022,31.87,13265,4
714,2724,Home,3170610,26417,19.53,57918,5
715,3272,Car,2914997,1322534,20.59,23103,7
716,7774,Home,847974,2582378,33.75,75567,10
717,2768,Education,3110273,171501,30.89,25155,2
718,7887,Business,2933762,3540567,8.43,14306,5
719,3501,Car,4989648,3895772,44.07,90152,10
720,4170,Home,2133929,3260572,16.42,6816,5
721,3103,Car,1910274,1339111,33.5,79516,1
722,8467,Education,2046619,2693574,46.17,92264,9
723,9016,Education,1221796,1574583,21.99,19906,1
724,6399,Business,2399668,3253351,24.58,18013,0
725,7489,Home,3563599,3717488,33.75,71624,2
726,6028,Home,663072,485632,16.43,80215,11
727,3417,Home,1279907,3492246,17.67,41274,4
728,8032,Personal,2895062,929527,29.57,11044,4
729,7436,Business,2036692,1564968,15.7,57694,1
730,5843,Education,1797651,2542916,15.66,42782,0
731,1493,Business,753280,2648281,40.07,55008,9
732,1324,Personal,1669481,126502,1.68,13865,1
733,203,Home,2211498,69859,1.29,27997,7
734,2649,Education,4083323,2880265,14.73,91769,3
735,7809,Home,3305143,1245390,34.49,94942,5
736,7395,Personal,1154544,2899876,15.28,80807,5
737,2153,Personal,1992178,2464784,31.46,8420,10
738,3675,Home,4029971,3505549,14.31,29409,9
739,8910,Home,3617723,1895245,1.53,41750,5
740,3895,Car,4365370,1886867,36.37,68769,10
741,5104,Education,2908003,2314500,27.16,9040,8
742,8067,Education,480121,1167128,32.21,28822,2
743,9279,Business,879868,346772,8.86,71395,8
744,4201,Business,1750388,3669892,30.87,26123,9
745,6685,Personal,1756046,1992332,40.45,92494,5
746,273,Education,569991,623863,7.02,63599,1
747,9329,Personal,2639726,3280291,14.15,50254,10
748,5508,Home,3667993,3092374,39.59,97620,8
749,6718,Education,1111736,2328628,32.19,74107,1
750,8558,Personal,1242109,230397,9.41,60005,2
751,4558,Car,4362568,3144004,13.59,36857,8
752,1486,Car,3421675,3254165,45.26,62358,11
753,1609,Education,483016,3131751,18.89,70550,5
754,4930,Education,107122,856943,4.64,35202,9
755,3333,Business,3673936,1480845,33.17,76772,6
756,736,Education,4021438,2925110,20.08,3195,9
757,7593,Business,1822956,1559050,36.57,53784,2
758,2441,Car,2174842,2078903,5.64,93947,2
759,9324,Car,399750,3834386,15.37,73477,5
760,452,Car,3025833,994456,19.64,84809,3
761,2499,Home,2140066,984228,28.73,99594,11
762,7189,Education,3761777,491820,9.25,39134,4
763,3111,Car,2422499,2937196,16.09,31360,2
764,9848,Business,3486864,3134422,38.29,81897,5
765,8926,Business,4500391,960364,9.44,45335,6
766,1217,Personal,1566375,3132622,19.0,45720,4
767,1680,Personal,4970088,2118637,19.58,16545,2
768,5881,Home,922444,3315996,10.39,50130,10
769,3283,Business,1711854,644749,43.63,29768,5
770,9303,Personal,2649334,3685706,25.74,81998,9
771,1698,Education,2126240,3234672,19.3,3290,0
772,6130,Education,3301884,1733776,38.9,62107,7
773,3685,Education,816183,3980989,1.84,94927,5
774,7575,Education,2592438,3958890,49.91,65019,2
775,4192,Personal,4464171,525914,48.05,32448,9
776,5328,Home,2388664,2252205,4.38,65109,5
777,1219,Personal,2145623,526981,44.41,77334,9
778,7131,Education,4266320,822306,15.53,82067,6
779,6278,Car,2134791,2040884,5.23,86077,1
780,1102,Education,1799625,312900,28.51,90827,5
781,8073,Home,697068,3052838,43.43,2369,5
782,3634,Business,257220,2271585,7.98,26244,11
783,7660,Business,1875480,3784462,48.51,98871,4
784,7744,Education,807099,1091109,14.57,74765,6
785,5043,Home,3175530,722698,28.48,67143,1
786,4645,Personal,3195810,1013915,33.26,95965,5
787,5070,Home,4567858,3799614,17.54,87174,7
788,9818,Education,3741842,2325318,43.9,55476,5
789,5064,Personal,2214265,853803,49.62,89661,11
790,9124,Business,4670469,2224676,20.42,74836,3
791,734,Education,3161975,2649728,7.26,26439,5
792,6928,Business,1757090,2110413,44.23,76861,4
793,2229,Education,2712261,735251,26.3,83900,1
794,7546,Personal,3259430,173105,37.01,22750,0
795,7647,Home,109710,2302961,17.91,4158,10
796,159,Business,4804567,449104,5.67,89352,8
797,2723,Personal,4904852,237924,42.96,56850,1
798,8613,Business,4743084,2656096,24.15,18733,7
799,8142,Car,1121077,2440707,5.45,65823,10
800,7417,Personal,2543685,2243833,9.37,20701,2
801,3823,Personal,2707464,1322164,37.08,70116,10
802,1086,Home,1334642,3201833,43.79,51601,3
803,167,Home,1909252,987840,13.86,7680,3
804,6361,Education,1989216,3882526,14.02,39755,5
805,7167,Home,345226,2710958,5.08,37985,0
806,247,Education,3148605,2493410,20.94,88579,4
807,6813,Home,1851042,1007510,44.57,91682,4
808,3840,Home,2417702,1542445,8.22,12512,11
809,5128,Education,1519724,3864001,38.96,74013,0
810,9576,Car,4916807,3859755,10.94,96476,2
811,3486,Personal,530631,129592,10.13,32746,1
812,8617,Education,3432736,112441,0.75,89714,9
813,2703,Car,4125050,2381039,33.49,97458,7
814,6071,Home,614594,430095,19.34,53089,2
815,7501,Education,1682004,1924782,48.69,80113,8
816,1969,Car,1524165,2980591,2.58,92275,4
817,4109,Car,3631410,1534742,3.3,7483,9
818,3602,Personal,781126,855425,14.22,25107,0
819,8121,Home,4933749,374535,26.89,49678,0
820,1032,Business,679386,1994481,37.42,47809,7
821,7944,Car,4817893,2088831,15.15,82424,9
822,1084,Education,2209553,3098302,16.68,22791,7
823,6771,Home,126277,823970,35.97,3311,8
824,8748,Business,593337,3166275,18.49,7068,4
825,104,Business,3851982,1544997,32.63,43943,10
826,1459,Business,4422900,845735,15.71,55391,8
827,1236,Car,4061698,1139799,49.58,4368,9
828,1251,Personal,1625674,1896158,45.83,89385,6
829,5256,Business,4043080,546605,29.33,36191,9
830,1448,Business,2976165,920279,48.05,59330,11
831,7116,Education,3560534,858678,28.09,18426,10
832,1775,Business,2448565,1273409,42.56,93355,11
833,8481,Home,651860,2163912,47.63,29846,4
834,1901,Personal,78473,1280060,48.79,34709,3
835,4863,Personal,3090032,1407915,48.59,10978,4
836,8247,Business,1364625,1623482,43.65,92503,5
837,3385,Car,1830966,1028436,19.75,20768,2
838,2374,Car,3668756,85175,49.6,19618,4
839,4238,Business,3706662,2594378,38.98,52669,4
840,8412,Business,3775476,2228483,42.56,71296,6
841,7705,Car,1869124,114279,39.97,86114,2
842,1959,Business,3882034,1341743,28.65,99953,3
843,1303,Education,4352787,2455889,27.06,44337,7
844,2731,Education,352379,1339955,20.7,35914,6
845,9063,Business,272043,227774,6.26,90816,11
846,1169,Car,2066037,535228,31.47,79310,9
847,1018,Education,4347311,3541152,16.07,35532,9
848,5916,Car,2734734,2750277,9.6,8119,1
849,2066,Business,3772613,2509321,13.09,63379,2
850,1232,Business,3086132,2288609,19.36,40591,5
851,1428,Business,3492389,1187491,0.39,10008,4
852,4733,Education,4794290,1105708,17.46,27069,4
853,8535,Personal,2842743,1591278,31.87,66903,8
854,8345,Personal,4657383,1477867,10.02,65149,7
855,4975,Personal,3493296,218872,10.63,57462,9
856,7046,Education,1032836,3998964,7.86,37217,10
857,4840,Car,4115107,2512269,11.93,63123,3
858,157,Personal,1812350,2224014,1.32,6368,5
859,6153,Personal,817985,3644413,48.92,88486,5
860,3214,Home,4470650,1718280,3.43,36183,11
861,7085,Business,579025,1043296,36.41,51847,9
862,783,Personal,4685429,3186187,13.49,52747,1
863,6000,Personal,4107375,3781246,24.85,77954,0
864,4979,Car,3930260,2302815,16.6,8539,0
865,6445,Business,334839,860850,48.53,67616,4
866,1216,Education,3021243,3918542,17.93,19900,3
867,4396,Education,2980305,3722812,22.39,19424,0
868,3593,Home,3327682,829432,49.43,98282,2
869,348,Car,3776082,58161,4.96,32638,9
870,2536,Car,4290973,1002246,14.78,24483,7
871,1676,Business,1733157,2747935,19.27,51186,3
872,4475,Car,311088,3561872,22.49,96108,4
873,5500,Home,3555571,400011,47.87,98140,4
874,9889,Business,4102878,998958,19.09,66791,1
875,724,Car,3788055,2910839,14.08,96993,11
876,7267,Car,2769246,3046035,15.71,58546,2
877,906,Personal,741710,1361258,6.32,59562,1
878,9614,Personal,4847022,1333873,7.04,45371,0
879,2125,Home,3981387,585735,12.1,20413,7
880,8186,Personal,4167485,1588869,8.6,79965,5
881,5661,Car,279751,1622590,16.88,75742,9
882,4872,Personal,1171971,3887367,7.01,11023,1
883,4312,Car,359291,806381,28.28,19948,8
884,3525,Business,2495859,1128116,47.53,5301,7
885,7644,Personal,4018871,886858,24.9,34524,6
886,2114,Home,1753413,3774672,22.33,50970,6
887,3541,Education,2775315,1928356,9.29,48666,10
888,3035,Car,3685366,1514820,11.12,74015,9
889,9927,Home,1378360,1145257,31.1,25284,1
890,7593,Car,2888259,2955538,5.89,25951,5
891,7818,Car,1050656,3674790,8.85,80618,9
892,921,Business,2795487,309385,29.27,20053,3
893,3866,Car,4276970,3076637,36.76,78362,3
894,2676,Education,3192676,3574152,47.09,71257,7
895,454,Education,4330676,3314116,8.84,97856,7
896,4608,Education,4628554,1063911,35.88,25961,6
897,9575,Home,3241923,1740666,12.16,21323,9
898,1676,Business,4204645,164871,8.01,72326,1
899,4877,Home,164111,478013,41.05,20994,5
900,4178,Home,524672,1556103,14.9,44972,8
901,8901,Education,589540,541240,16.58,57433,8
902,1055,Home,2789500,1613937,19.79,77183,6
903,399,Car,449594,2910453,2.3,30438,11
904,4066,Personal,2584659,876552,43.88,47403,1
905,7877,Car,973815,1352434,48.56,44282,7
906,2040,Home,4169729,2537844,10.27,86195,7
907,272,Business,4823444,1274511,3.8,31393,8
908,6012,Car,1732913,2027039,24.5,80160,8
909,6441,Home,443443,2950950,32.92,21225,2
910,9604,Business,1545672,3808204,24.67,89132,5
911,2913,Education,80701,785043,32.63,70117,2
912,4444,Personal,2214038,395283,47.56,70587,1
913,6347,Home,3249592,3873900,16.57,40446,0
914,8005,Car,2870318,1392998,44.42,54624,11
915,2986,Personal,3179309,3491692,27.23,94690,3
916,8071,Education,4203341,1035400,35.66,29032,1
917,7283,Education,471984,273575,41.61,20884,11
918,4632,Personal,3833673,108171,13.32,18445,11
919,4652,Home,3567002,1498219,17.76,98450,4
920,5874,Home,3768812,280722,2.0,11516,5
921,6212,Business,2934278,3652323,38.96,52448,10
922,6796,Business,156202,2968956,3.54,14331,7
923,5303,Home,1312234,3710526,21.02,13227,11
924,8452,Car,699454,3097184,40.94,17439,9
925,2970,Education,4884060,1517099,5.16,55312,5
926,3337,Business,2039523,2969098,49.67,93624,11
927,781,Personal,1561619,2498874,28.22,80407,8
928,6767,Personal,1331482,2857255,6.25,48569,3
929,3583,Home,3061239,2271626,0.71,53855,3
930,4149,Personal,1287370,719053,16.82,16741,3
931,6268,Personal,1802049,387024,11.03,69583,9
932,61,Home,4836573,987413,23.18,15567,11
933,2437,Car,1107244,1331878,23.31,10682,6
934,9036,Home,4326570,3611906,7.79,52843,9
935,9180,Education,52903,187620,32.95,38314,9
936,5578,Business,2483769,1078364,20.62,86932,3
937,1409,Car,560978,1330629,31.65,60783,3
938,5539,Car,3844948,2492502,43.19,10075,3
939,9884,Personal,320796,727420,8.47,55530,6
940,819,Business,1743427,1568563,21.65,41983,11
941,6594,Business,3513605,1657996,42.07,70114,9
942,581,Car,3168212,3966797,36.11,87933,9
943,3407,Education,4154545,577196,15.27,60196,6
944,2369,Education,2452799,127230,37.81,64124,7
945,2840,Personal,2711896,1173883,19.1,73767,6
946,8713,Personal,3328393,1783873,48.57,23035,5
947,7871,Education,1503302,838664,12.74,5203,11
948,4413,Business,84348,631829,8.91,76369,1
949,328,Education,575059,1031732,43.93,44200,8
950,8727,Car,1903567,2766779,24.84,83937,10
951,7663,Home,2274343,1404192,37.21,96489,7
952,8913,Home,4547729,203020,47.51,43858,5
953,8795,Home,2513485,2426029,9.86,14294,10
954,5853,Business,695309,791449,5.01,63226,7
955,6463,Education,1994634,2266629,10.83,46236,10
956,3671,Car,1260912,618986,5.74,52135,4
957,8011,Car,3536900,1564375,48.1,19411,11
958,3592,Personal,875440,3938126,35.67,53729,10
959,8691,Business,2538787,2349087,32.79,54830,3
960,4186,Car,1508920,1160971,47.58,40556,3
961,6653,Personal,1475747,2264542,48.92,45772,0
962,6900,Business,3009062,2908550,45.65,27281,6
963,8712,Car,4972411,2239268,32.99,34292,9
964,8135,Education,4541229,312548,24.84,24932,6
965,3187,Car,1525988,122077,2.2,16289,4
966,5664,Business,1981792,2282593,43.85,94912,9
967,3172,Personal,3776286,1475182,5.01,62517,4
968,9037,Business,2311649,2348031,4.31,49845,2
969,9599,Home,4356952,368811,32.81,2686,4
970,3777,Car,1286562,3286807,41.57,12130,5
971,6463,Home,4504446,2525542,34.28,28057,0
972,7733,Education,3951825,564304,18.25,69928,3
973,6211,Personal,126638,1559318,41.47,37216,11
974,9374,Education,3274927,235827,0.27,23690,8
975,6715,Business,4222522,1605621,8.23,91610,9
976,3481,Car,1349305,1916446,25.05,19668,1
977,4257,Personal,4714678,921593,43.9,97896,6
978,528,Home,526264,350734,5.19,81822,7
979,6705,Home,3424147,3948598,25.11,31691,10
980,8687,Business,102360,2660989,10.29,78937,3
981,2845,Home,1337609,2753381,10.8,47577,6
982,6341,Business,547126,1557930,42.08,32093,4
983,6097,Personal,4581183,3605109,8.39,17565,0
984,8565,Education,4797650,1667796,3.4,73323,9
